id	fechaAlta	codigo	denominacion	precio	publicado
1	2019-07-04 18:12:19	100	CARNICERIA	0.69	N
2	2019-07-04 18:12:19	200	FIAMBRERIA	0.55	N
3	2019-07-04 18:12:19	300	PANADERIA	0.64	N
4	2019-07-04 18:12:19	400	VERDULERIA	0	N
5	2019-07-04 18:12:19	900	VARIOS	0.59	N
6	2019-07-04 18:12:19	7792798012923	CERVEZA 473CC QUILMES RUBIA	30.5	Y
7	2019-07-04 18:12:19	7793147001827	CERVEZA 473CC MILLER RUBIA	37.74	N
8	2019-07-04 18:12:19	7792798002207	CERVEZA 473CC QUILMES BOCK	30.5	N
9	2019-07-04 18:12:19	7793147118860	CERVEZA 473CC SCHNEIDER RUBIA	28.93	N
10	2019-07-04 18:12:19	7793147571085	CERVEZA 473CC SCHNEIDER NEGRA	28.93	N
11	2019-07-04 18:12:20	7793147571078	CERVEZA 473CC SCHNEIDER ROJA	28.93	N
12	2019-07-04 18:12:20	7793147009182	CERVEZA 354CC HEINEKEN RUBIA	44.38	N
13	2019-07-04 18:12:20	75032715	CERVEZA 355CC CORONA RUBIA	42.4	N
14	2019-07-04 18:12:20	7793147001025	CERVEZA 1L SCHNEIDER RUBIA	52.23	N
15	2019-07-04 18:12:20	7793147000899	CERVEZA 1L HEINEKEN RUBIA	76.86	N
16	2019-07-04 18:12:20	7793147571177	CERVEZA 1L IMPERIAL APA	79.34	N
17	2019-07-04 18:12:20	7792798003365	CERVEZA 473CC PATAGONIA IPA FERNANDEZ	56.8	N
18	2019-07-04 18:12:20	7792798002528	CERVEZA 473CC PATAGONIA WEISSE	56.8	Y
19	2019-07-04 18:12:20	7792798001965	CERVEZA 473CC PATAGONIA AMBER LAGER	47.97	Y
20	2019-07-04 18:12:20	7501064106859	CERVEZA 710CC CORONA RUBIA	81.405	N
21	2019-07-04 18:12:20	7798123860412	CERVEZA 500CC OTRO MUNDO BEASTIE ALE	67.84	N
22	2019-07-04 18:12:20	7792798002122	CERVEZA 1L ANDES ORIGEN ROJA	73.89	N
23	2019-07-04 18:12:20	7792798007844	CERVEZA 975CC STELLA ARTOIS NOIRE	84.39	N
24	2019-07-04 18:12:20	7792798007431	CERVEZA 970CC QUILMES LIEBER	56.66	N
25	2019-07-04 18:12:20	7798162670270	CERVEZA 1L BLACK FISH	117.0798	N
26	2019-07-04 18:12:20	7792798002351	CERVEZA 730CC PATAGONIA AMBER LAGER	94.55	Y
27	2019-07-04 18:12:20	7792798002399	CERVEZA 730CC PATAGONIA IPA KM 24.1	94.55	Y
28	2019-07-04 18:12:20	7792798007172	CERVEZA 740CC PATAGONIA WEISSE	76.79	N
29	2019-07-04 18:12:20	7792798000418	CERVEZA 710CC PATAGONIA KUNE	76.79	Y
30	2019-07-04 18:12:20	7792798002115	CERVEZA 1L ANDES ORIGEN RUBIA	62.83	N
31	2019-07-04 18:12:20	7792798002139	CERVEZA 1L ANDES ORIGEN NEGRA	73.89	N
32	2019-07-04 18:12:20	7792798002757	CERVEZA 1L ANDES ORIGEN IPA	73.89	N
33	2019-07-04 18:12:20	7792798006199	CERVEZA 975CC STELLA ARTOIS RUBIA	76.13	N
34	2019-07-04 18:12:20	7792799040512	CERVEZA 970CC ANDES RUBIA	50.48	N
35	2019-07-04 18:12:20	7792798011919	CERVEZA 970CC QUILMES RUBIA	56.66	N
36	2019-07-04 18:12:20	7791813050360	GASEOSA 354CC PASO DE LOS TOROS TONICA	15.35	N
37	2019-07-04 18:12:20	7791813050520	GASEOSA 354CC 7UP LIMA LIMON	15.35	N
38	2019-07-04 18:12:20	7791813000310	GASEOSA 354CC MIRINDA NARANJA	15.35	N
39	2019-07-04 18:12:20	7792798007400	CERVEZA 970CC QUILMES STOUT	56.66	N
40	2019-07-04 18:12:21	7792170042012	ISOTONICO 500CC GATORADE NARANJA	38.68	N
41	2019-07-04 18:12:21	7792170042258	ISOTONICO 500CC GATORADE COOL BLUE	38.68	N
42	2019-07-04 18:12:21	7792170110568	ISOTONICO 1.25L GATORADE FRUTOS TROPICALES	61.83	N
43	2019-07-04 18:12:21	7792170110704	ISOTONICO 1.25L GATORADE COOL BLUE	61.83	N
44	2019-07-04 18:12:21	7792170110551	ISOTONICO 1.25L GATORADE NARANJA	61.83	N
45	2019-07-04 18:12:21	7792170042029	ISOTONICO 500CC GATORADE FRUTOS TROPICALES	38.68	N
46	2019-07-04 18:12:21	7791813111115	GASEOSA 2.25L PEPSI COLA RETORNABLE	55.11	N
47	2019-07-04 18:12:21	7791813423119	GASEOSA 2.25L PEPSI COLA	74.4	N
48	2019-07-04 18:12:21	7791813333050	GASEOSA 2.25L MIRINDA NARANJA	74.4	N
49	2019-07-04 18:12:21	7791813421603	GASEOSA 1.5L H2OH CITRUS	64.83	N
50	2019-07-04 18:12:21	7791813555049	GASEOSA 1.5L PEPSI COLA	64.83	N
51	2019-07-04 18:12:21	7791813421368	GASEOSA 1.5L PASO DE LOS TOROS TONICA	64.83	N
52	2019-07-04 18:12:21	7791813421528	GASEOSA 1.5L 7UP LIMA LIMON	60.17	N
53	2019-07-04 18:12:21	7791813423591	GASEOSA 2.25L H2OH CITRUS	86.09	N
54	2019-07-04 18:12:21	7791813423911	GASEOSA 2.25L H2OH LIMONETO	86.09	N
55	2019-07-04 18:12:21	7791813423522	GASEOSA 2.25L 7UP LIMA LIMON	60.49	N
56	2019-07-04 18:12:21	7791813423386	GASEOSA 2.25L PASO DE LOS TOROS POMELO	78.77	N
57	2019-07-04 18:12:21	7791813555063	GASEOSA 3L PEPSI COLA	91.49	N
58	2019-07-04 18:12:21	7791813424017	GASEOSA 3L 7UP LIMA LIMON	82.44	N
59	2019-07-04 18:12:21	7790895005794	GASEOSA 2.5L COCA COLA ORIGINAL	89.95	Y
60	2019-07-04 18:12:21	7790895640841	GASEOSA 310CC COCA COLA SIN AZUCAR	22.8483	N
61	2019-07-04 18:12:21	7790895003202	GASEOSA 310CC SCHWEPPES AGUA TONICA	24.49	N
62	2019-07-04 18:12:21	7790895002755	GASEOSA 310CC SPRITE LIMA LIMON	24.49	N
63	2019-07-04 18:12:21	7790895002762	GASEOSA 310CC FANTA NARANJA	24.49	N
64	2019-07-04 18:12:21	7790895642104	GASEOSA 220CC COCA COLA SIN AZUCAR	17.1366	N
65	2019-07-04 18:12:21	7790895642494	GASEOSA 220CC SCHWEPPES POMELO	18.37	N
66	2019-07-04 18:12:21	7790895642449	GASEOSA 220CC FANTA SIN AZUCAR	18.37	N
67	2019-07-04 18:12:21	7790895010064	GASEOSA 500CC SCHWEPPES POMELO SIN AZUCAR	29.59	Y
68	2019-07-04 18:12:21	7790895000782	GASEOSA 500CC COCA COLA ORIGINAL	28.5575	Y
69	2019-07-04 18:12:22	7790895000829	GASEOSA 500CC SPRITE LIMA LIMON	29.59	Y
70	2019-07-04 18:12:22	7790895000430	GASEOSA 1.5L COCA COLA ORIGINAL	64.2533	Y
71	2019-07-04 18:12:22	7790895010088	GASEOSA 1.5L SCHWEPPES POMELO SIN AZUCAR	64.58	Y
72	2019-07-04 18:12:22	7790895064173	GASEOSA 1.5L SPRITE LIMA LIMON SIN AZUCAR	56.59	Y
73	2019-07-04 18:12:22	7790895000447	GASEOSA 1.5L SPRITE LIMA LIMON	66.58	Y
74	2019-07-04 18:12:22	7790895000454	GASEOSA 1.5L FANTA NARANJA	64.2533	Y
75	2019-07-04 18:12:22	7790895006715	GASEOSA 1.5L SCHWEPPES AGUA TONICA	64.58	Y
76	2019-07-04 18:12:22	7790895001451	GASEOSA 1.5L COCA COLA LIGHT	64.25	Y
77	2019-07-04 18:12:22	7790895064166	GASEOSA 2.25L SPRITE SIN AZUCAR	96.42	Y
78	2019-07-04 18:12:22	7790895006111	GASEOSA 1.25L SPRITE RETORNABLE	44.98	N
79	2019-07-04 18:12:22	7790895001017	GASEOSA 2.25L FANTA NARANJA	96.42	Y
80	2019-07-04 18:12:22	7790895002601	GASEOSA 2.25L FANTA SIN AZUCAR	96.42	Y
81	2019-07-04 18:12:22	7790895006128	GASEOSA 1.25L FANTA RETORNABLE	44.98	N
82	2019-07-04 18:12:22	7790895005374	GASEOSA 1.25L COCA COLA ORIGINAL RETORNABLE	44.98	N
83	2019-07-04 18:12:22	7790895000331	GASEOSA 2L FANTA RETORNABLE	61.98	N
84	2019-07-04 18:12:22	7790895067617	GASEOSA 2L COCA COLA ZERO RETORNABLE	57.8275	N
85	2019-07-04 18:12:22	7790895000218	GASEOSA 2L COCA COLA ORIGINAL RETORNABLE	61.98	N
86	2019-07-04 18:12:22	7790895068164	GASEOSA 2.5L COCA COLA ORIGINAL RETORNABLE	70.68	N
87	2019-07-04 18:12:22	7790895643835	JUGO 1L ADES MANZANA	49.59	Y
88	2019-07-04 18:12:22	7790895643866	JUGO 1L ADES FRUTAS TROPICALES	49.59	N
89	2019-07-04 18:12:22	7790895003882	AGUA MINERAL 2L BONAQUA SIN GAS	32.24	N
90	2019-07-04 18:12:22	7790895643811	JUGO 1L ADES COCO	66.12	N
91	2019-07-04 18:12:23	7790895643859	JUGO 1L ADES SOJA	66.12	N
92	2019-07-04 18:12:23	7790895640490	AGUA SABORIZADA 1.5L AQUARIUS POMELO	56.2	Y
93	2019-07-04 18:12:23	7790895640469	AGUA SABORIZADA 500CC AQUARIUS POMELO	30.61	Y
94	2019-07-04 18:12:23	7790895641213	AGUA SABORIZADA 500CC AQUARIUS NARANJA	30.61	Y
95	2019-07-04 18:12:23	7790895640445	AGUA SABORIZADA 500CC AQUARIUS PERA	30.61	Y
96	2019-07-04 18:12:23	7790895641183	ISOTONICO 500CC POWERADE FRUTOS TROPICALES	36.36	N
97	2019-07-04 18:12:23	7790895011177	ISOTONICO 500CC POWERADE MOUNTAIN BLAST ZERO	36.36	N
98	2019-07-04 18:12:23	7790895641541	JUGO 300CC CEPITA DURAZNO	24.49	N
99	2019-07-04 18:12:23	7790895641794	JUGO 300CC CEPITA NARANJA	24.49	N
100	2019-07-04 18:12:23	7790895000737	JUGO 200CC CEPITA MULTIFRUTA	18.37	N
101	2019-07-04 18:12:23	7790895002991	JUGO 200CC CEPITA DURAZNO MIX	18.37	N
102	2019-07-04 18:12:23	7790895000720	JUGO 200CC CEPITA MANZANA	18.37	N
103	2019-07-04 18:12:23	7790895641534	JUGO 1.5L CEPITA DURAZNO TENTACION	59.505	N
104	2019-07-04 18:12:23	7790895641749	JUGO 1.5L CEPITA ANANA TROPICAL	59.5	N
105	2019-07-04 18:12:23	7790315100160	AGUA SABORIZADA 500CC LEVITE MANGO NARANJA	30.61	N
106	2019-07-04 18:12:23	7790895003288	AGUA SABORIZADA 2.25L AQUARIUS POMELO	86.09	N
107	2019-07-04 18:12:23	7790895010705	AGUA SABORIZADA 2.25L AQUARIUS CERO CITRUS CON GAS	86.09	N
108	2019-07-04 18:12:23	7798062548655	AGUA SABORIZADA 500CC LEVITE NARANJA	30.61	N
109	2019-07-04 18:12:23	7790315100177	AGUA SABORIZADA 500CC LEVITE CERO POMELO	30.61	N
110	2019-07-04 18:12:23	7798062540260	AGUA SABORIZADA 500CC LEVITE PERA	30.61	N
111	2019-07-04 18:12:23	7790315000446	AGUA MINERAL 500CC VILLAVICENCIO SIN GAS	20.71	N
112	2019-07-04 18:12:23	7790895064647	AGUA MINERAL 500CC KIN SIN GAS	21.43	N
113	2019-07-04 18:12:24	7790315000439	AGUA MINERAL 1.5L VILLAVICENCIO SIN GAS	35.7	N
114	2019-07-04 18:12:24	7798062549843	AGUA SABORIZADA 1.5L LEVITE LIMONADA CLASICA	35.7	N
115	2019-07-04 18:12:24	7798062549225	AGUA SABORIZADA 1.5L LEVITE ANANA	35.7	N
116	2019-07-04 18:12:24	7790315100610	AGUA SABORIZADA 1.5L LEVITE SANDIA + FRAMBUESA	35.7	N
117	2019-07-04 18:12:24	7798062540253	AGUA SABORIZADA 1.5L LEVITE PERA	35.7	N
118	2019-07-04 18:12:24	7790315001061	AGUA SABORIZADA 1.5L LEVITE CERO MANZANA	35.7	N
119	2019-07-04 18:12:24	7798062548648	AGUA SABORIZADA 1.5L LEVITE NARANJA	35.7	N
120	2019-07-04 18:12:24	7790895008498	AGUA SABORIZADA 1.5L AQUARIUS LIMONADA	56.1983	Y
121	2019-07-04 18:12:24	7798062541014	AGUA SABORIZADA 2.25L LEVITE PERA	86.09	N
122	2019-07-04 18:12:24	7798062541700	AGUA SABORIZADA 2.25L LEVITE ANANA	86.09	N
123	2019-07-04 18:12:24	7798062543971	AGUA SABORIZADA 2.25L LEVITE LIMONADA CLASICA	86.09	N
124	2019-07-04 18:12:24	7790315001047	AGUA SABORIZADA 2.25L LEVITE CERO POMELO	86.09	N
125	2019-07-04 18:12:24	7791913000746	GASEOSA 2.25L PRITTY LIMON	34.2	N
126	2019-07-04 18:12:24	7790950132229	APERITIVO 2.25L TERMA LIMONADA	48.22	N
127	2019-07-04 18:12:24	7790950134711	APERITIVO 1.5L TERMA FRAMBUESA	110.32	N
128	2019-07-04 18:12:24	7790895007392	GASEOSA 2.25L CRUSH POMELO	58.54	N
129	2019-07-04 18:12:24	7790895006951	GASEOSA 2.25L CRUSH NARANJA	58.54	N
130	2019-07-04 18:12:24	9002490100070	ENERGIZANTE 250CC RED BULL ORIGINAL	72.69	N
131	2019-07-04 18:12:24	7798119220015	ENERGIZANTE 250CC SPEED ORIGINAL	35.63	Y
132	2019-07-04 18:12:24	7791728000160	VINO 750CC SANTA JULIA MALBEC	142.7	Y
133	2019-07-04 18:12:24	7791728000115	VINO 750CC SANTA JULIA CHENIN DULCE	152.79	Y
134	2019-07-04 18:12:25	7790314000041	VINO 1L TORO TINTO	45	N
135	2019-07-04 18:12:25	7790984000051	VINO 1L PICO DE ORO TINTO	31.35	N
136	2019-07-04 18:12:25	7790984000037	VINO 1L PICO DE ORO BLANCO	31.35	N
137	2019-07-04 18:12:25	7793147009199	CERVEZA 473CC HEINEKEN RUBIA	41.82	N
138	2019-07-04 18:12:25	7793147570989	CERVEZA 1L WARSTEINER RUBIA	73.72	N
139	2019-07-04 18:12:25	7792758013045	GASEOSA 3L SECCO POMELO	31.35	N
140	2019-07-04 18:12:25	7792758000236	GASEOSA 3L SECCO LIMA LIMON	31.35	N
141	2019-07-04 18:12:25	7792758001073	GASEOSA 3L SECCO COLA	31.35	N
142	2019-07-04 18:12:25	7792758013038	GASEOSA 3L SECCO NARANJA	31.35	N
143	2019-07-04 18:12:25	7790950133363	APERITIVO 1.35L TERMA POMELO ROSADO	41.02	N
144	2019-07-04 18:12:25	7790950133288	APERITIVO 1.35L TERMA LIMON CERO	41.02	N
145	2019-07-04 18:12:25	7790950133318	APERITIVO 1.35L TERMA SERRANO	41.02	Y
146	2019-07-04 18:12:25	7790950135992	APERITIVO 1.35L TERMA CITRUS	41.02	N
147	2019-07-04 18:12:25	7792834000013	SIDRA 910CC RAMA CAIDA MANZANA	43.39	N
148	2019-07-04 18:12:25	7790950138672	GANCIA CITRICO X 950 CC	128.53	Y
149	2019-07-04 18:12:25	7790950137255	APERITIVO 310CC TERMA LIMONADA	26.46	N
150	2019-07-04 18:12:25	7790950137279	APERITIVO 310CC TERMA POMELADA	26.46	N
151	2019-07-04 18:12:25	7798085680868	APERITIVO 910CC CITRIC POMELADA CON MENTA	42.75	N
152	2019-07-04 18:12:25	7798085680141	JUGO 1L CITRIC NARANJA	71.73	N
153	2019-07-04 18:12:25	7798085680882	JUGO 750CC CITRIC NARANJA	39.9	N
154	2019-07-04 18:12:25	7798085680127	JUGO 500CC CITRIC NARANJA	40.4	N
155	2019-07-04 18:12:26	7790036972602	CHOCOLATADA 200CC SHAKE ORIGINAL	21.42	N
156	2019-07-04 18:12:26	7790036000572	JUGO 200CC BAGGIO MANZANA	17.6	N
157	2019-07-04 18:12:26	7790950131918	APERITIVO 1L DR LEMON VODKA	67.28	Y
158	2019-07-04 18:12:26	7790950134100	APERITIVO 1L DR LEMON LIMON	67.28	Y
159	2019-07-04 18:12:26	7790950133691	APERITIVO 1L DR LEMON MOJITO	67.28	Y
160	2019-07-04 18:12:26	7790950134896	APERITIVO 1L DR LEMON POMELO	67.28	N
161	2019-07-04 18:12:26	7791843004166	CHAMPAGNE 750CC LOS HAROLDOS EXTRA BRUT	188.58	N
162	2019-07-04 18:12:26	7791250001529	ESPUMANTE NAVARRO CORREAS EXTRA BRUT X750 CC	231.3	Y
163	2019-07-04 18:12:26	7790742308801	LECHE 1L LA SERENISIMA TETRA ENTERA 3% - LARGA VIDA	54.54	Y
164	2019-07-04 18:12:26	7790742362100	LECHE 1L LA SERENISIMA TETRA DESCREMADA 1% - LARGA VIDA	57.26	Y
165	2019-07-04 18:12:26	7790742448002	LECHE 1L LA SERENISIMA SACHET ENTERA 3%	44.62	Y
166	2019-07-04 18:12:26	7790742449108	LECHE 1L LA SERENISIMA SACHET DESCREMADA 1%	44.62	Y
167	2019-07-04 18:12:26	7790742016256	LECHE 750CC LA SERENISIMA DESC. FACIL DIGESTION - ULTRA	46.08	N
168	2019-07-04 18:12:26	7790742017109	LECHE 750CC LA SERENISIMA DESC. PROTEIN - ULTRA	43.89	N
169	2019-07-04 18:12:26	7790742011701	CREMA DE LECHE 200CC LA SERENISIMA - ORIGINAL	54.84	Y
170	2019-07-04 18:12:26	7790742141408	CREMA DE LECHE 200CC LA SERENISIMA - LIGHT	54.84	N
171	2019-07-04 18:12:26	7790742141101	CREMA DE LECHE 330CC LA SERENISIMA - ORIGINAL	88.78	Y
172	2019-07-04 18:12:26	7790040110380	JUGO 500CC BC NARANJA	33.95	N
173	2019-07-04 18:12:26	7790040110373	JUGO 500CC BC MULTIFRUTA	33.95	N
174	2019-07-04 18:12:26	7790040110397	JUGO 500CC BC MANZANA	33.95	N
175	2019-07-04 18:12:26	7793360106040	JUGO 1L BC MANZA	46.25	N
176	2019-07-04 18:12:26	7793360108617	JUGO 1L BC PERA	46.25	N
177	2019-07-04 18:12:27	7793360106033	JUGO 1L BC NARANJA	46.25	N
178	2019-07-04 18:12:27	7790742135100	MANTECA 200G LA SERENISIMA LIGHT UNTABLE	117.46	N
179	2019-07-04 18:12:27	7790742112026	ALIMENTO 250CC SEREMIX FRUTILLA	31.98	N
180	2019-07-04 18:12:27	7790742112057	ALIMENTO 250CC SEREMIX BANANA	31.98	N
181	2019-07-04 18:12:27	7793940560118	ALIMENTO 200CC JUNIOR MANZANA	18.47	N
182	2019-07-04 18:12:27	7793360106101	JUGO 200CC BC MANZANA	15.05	N
183	2019-07-04 18:12:27	7790742127174	ALIMENTO 250CC SENSE LATTE	29.12	N
184	2019-07-04 18:12:27	7793940198007	CHOCOLATADA 250CC CINDOR ORIGINAL	49.58	Y
185	2019-07-04 18:12:27	7795323002468	LECHE 200CC NUTRICIA BAGO NUTRILON 1	49.85	N
186	2019-07-04 18:12:27	7791337120204	QUESO CREMA 300G CASANCREM ENTERO	95.86	N
187	2019-07-04 18:12:27	7791337012035	QUESO CREMA 300G CASANCREM LIGHT	95.86	N
188	2019-07-04 18:12:27	7790742163509	QUESO CREMA 300G FINLANDIA LIGHT	94.23	N
189	2019-07-04 18:12:27	7790742161802	QUESO CREMA 200G FINLANDIA LIGHT	54.02274575	N
190	2019-07-04 18:12:27	7790742145901	QUESO CREMA 200G PORT SALUT LIGHT	62.95	N
191	2019-07-04 18:12:27	7790742176707	QUESO CREMA 200G FINLANDIA LIGHT JAMON PARMESANO	62.95	N
192	2019-07-04 18:12:27	7790742167705	QUESO CREMA 200G FINLANDIA LIGTH CHEDDAR	62.95	N
193	2019-07-04 18:12:27	7790742167002	QUESO PROCESADO 200G MASCARPONE ORIGINAL	54.74	N
194	2019-07-04 18:12:27	7790742016614	SALSA 200G FINLANDIA BURGER	59.4	N
195	2019-07-04 18:12:27	7790742016621	SALSA 200G FINLANDIA CHEDDAR	59.4	N
196	2019-07-04 18:12:28	7790036948294	CHOCOLATADA 1L SHAKE ORIGINAL	71.95	N
197	2019-07-04 18:12:28	7791337000728	YOGUR 120G GRAN COMPRA CREMIX - VAINILLA	21.15	N
198	2019-07-04 18:12:28	7791337651227	YOGUR 190G YOGURISIMO FIRME - FRUTILLA	42.97	N
199	2019-07-04 18:12:28	7791337000940	YOGUR 1.1KG YOGURISIMO ENTERO SACHET - FRUTILLA	92.97	Y
200	2019-07-04 18:12:28	7791337623224	YOGUR 1KG SER FORTIFICADO SACHET - FRUTILLA	92.97	N
201	2019-07-04 18:12:28	7791337999954	YOGUR 1KG ACTIVIA ENTERO SACHET - FRUTILLA MANZANA	117.07	N
202	2019-07-04 18:12:28	7791337001978	YOGUR 190G SER FIRME - VAINILLA	42.97	N
203	2019-07-04 18:12:28	7791337096080	YOGUR 125G YOGURISIMO FIRME - FRUTILLA	21.49	N
204	2019-07-04 18:12:28	7791337965720	YOGUR 120G YOGURISIMO CREMIX - FRUTILLA	33.47	N
205	2019-07-04 18:12:28	7791337094017	ALIMENTO 161G DANONINO FIRME VAINILLA	55.52	N
206	2019-07-04 18:12:28	7791337094024	ALIMENTO 161G DANONINO FIRME FRUTILLA	55.52	N
207	2019-07-04 18:12:28	7791337613027	YOGUR 149G YOGURISIMO CON CEREALES - ZUCARITAS	62.8	N
208	2019-07-04 18:12:28	7791337602083	YOGUR 200G LA SERENISIMA ORIGINAL - LIMON Y JENGIBRE	62.8	N
209	2019-07-04 18:12:28	7791337601024	YOGUR 140G YOGURISIMO CON FRUTAS - FRUTILLA	46.28	N
210	2019-07-04 18:12:28	7791337999800	YOGUR 140G YOGURISIMO CON FRUTAS - ARANDANOS	46.28	N
211	2019-07-04 18:12:28	7793940095405	POSTRE 120G SERENITO COMUN - VAINILLA	49.58	N
212	2019-07-04 18:12:28	7791337091580	FLAN 95G SER TENTACION - VAINILLA	30.411314	N
213	2019-07-04 18:12:28	77953070	POSTRE 190G DANETTE CHOCOLATE	55.52	N
214	2019-07-04 18:12:28	7791337031517	POSTRE 190G DANETTE FLAN CON CARAMELO	55.52	N
215	2019-07-04 18:12:28	7791337000780	FLAN 100G SERENITO FORTIFICADO - VAINILLA	30.411314	N
216	2019-07-04 18:12:28	7791337930377	POSTRE 200G SER CHOCOLATE	27.76	N
217	2019-07-04 18:12:28	7791337303065	POSTRE 200G SER DULCE DE LECHE	27.76	N
218	2019-07-04 18:12:28	7791337000230	YOGUR 125G SER JOYFULL - COCO	56.19	N
219	2019-07-04 18:12:28	7791337102118	YOGUR 175G SER CON FRUTAS - DURAZNO MANZANA	65.02	N
220	2019-07-04 18:12:28	7791337993235	YOGUR 164G SER CON CEREALES - MIEL	52.89	N
221	2019-07-04 18:12:28	7791337533325	YOGUR 185G YOGURISIMO GO FORTIFICADO - FRUTILLA	39.66	N
222	2019-07-04 18:12:29	7791337933286	YOGUR 185G SER LIBRE FORTIFICADO - MULTIFRUTA	46.28	N
223	2019-07-04 18:12:29	7793940102882	YOGUR 175G SER CON FRUTAS - FRUTILLA	46.28	N
224	2019-07-04 18:12:29	7791337910423	YOGUR 195G SER FORTIFICADO FIRME - FRUTILLA	42.97	N
225	2019-07-04 18:12:29	7791337910416	YOGUR 195G SER FORTIFICADO FIRME - VAINILLA	42.97	N
226	2019-07-04 18:12:29	7791337102415	YOGUR 175G SER CON FRUTAS - FRUTILLA ARANDANOS GRANADA	46.28	N
227	2019-07-04 18:12:29	7790950138528	APERITIVO 310CC DR LEMON LIMON MTV	26.56	N
228	2019-07-04 18:12:29	7790950137262	APERITIVO 310CC TERMA LIMONADA CITRUS	26.46	N
229	2019-07-04 18:12:29	7790950202823	APERITIVO 473CC DR LEMON VODKA	45.11	N
230	2019-07-04 18:12:29	7790950000160	APERITIVO 950CC GANCIA AMERICANO	121.84	Y
231	2019-07-04 18:12:29	7790950133332	APERITIVO 1.35L TERMA CUYANO	41.02	N
232	2019-07-04 18:12:29	7790950133325	APERITIVO 1.35L TERMA SERRANO CERO	41.02	N
233	2019-07-04 18:12:29	7793940376153	QUESO RALLADO 150G QUESERISIMOS PROVOLONE Y MUZZARELA	93.2	N
234	2019-07-04 18:12:29	7793940376641	QUESO RALLADO 150G QUESERISIMOS CUATRO QUESOS	92.35	N
235	2019-07-04 18:12:29	7793940376917	QUESO RALLADO 150G QUESERISIMOS REGGIANITO Y PATIGRAS	93.2	N
236	2019-07-04 18:12:29	7790742016430	QUESO PROCESADO 500G RICOTA ORIGINAL	78.7	N
237	2019-07-04 18:12:29	7790742164407	QUESO PROCESADO 500G RICOTA LIGHT	78.7	N
238	2019-07-04 18:12:29	7793940237003	SALCHICHAS 6U GRANJA IRIS JUNIOR190G	31.4	N
239	2019-07-04 18:12:29	7798164602880	SALCHICHAS 12U GRANJA IRIS CLASICAS 450G	55.52	N
240	2019-07-04 18:12:29	7793940052002	MANTECA 100G LA SERENISIMA TRADICIONAL	47.23	Y
241	2019-07-04 18:12:29	7793940054006	MANTECA 200G LA SERENISIMA TRADICIONAL	70.6801166	Y
242	2019-07-04 18:12:29	7798172810383	CHAMPAGNE 750CC CRUZAT PREMIER	239.38	N
243	2019-07-04 18:12:29	7798172810369	CHAMPAGNE 750CC CRUZAT EXTRA BRUT	239.38	N
244	2019-07-04 18:12:29	7790975003139	CHAMPAGNE 750CC CHANDON DELICE	182.39	N
245	2019-07-04 18:12:29	7790975194981	CHAMPAGNE 750CC MERCIER DULCE	142.49	N
246	2019-07-04 18:12:30	7790975000039	CHAMPAGNE 750CC MERCIER DEMI SEC	142.49	N
247	2019-07-04 18:12:30	89540468709	LICOR 750CC MALIBU COCO	340	N
248	2019-07-04 18:12:30	7790950134124	LICOR 1L HIERRO QUINA PERETTI TRADICIONAL	130.9	N
249	2019-07-04 18:12:30	7798115010337	LICOR 750CC OTARD DUPUY EXTRA SECO	79.79	N
250	2019-07-04 18:12:30	7790260016011	LICOR 930CC TRES PLUMAS SECO	161.98	N
251	2019-07-04 18:12:30	7798131200620	WHISKY 750CC OLD SMUGGLER BLENDED	113.99	N
252	2019-07-04 18:12:30	7792410010009	WHISKY 1L BLENDERS PRIDE ANEJADO EN BARRICA	236.14	N
253	2019-07-04 18:12:30	7792319000217	CHAMPAGNE 750CC NORTON EXTRA BRUT	216.59	N
254	2019-07-04 18:12:30	7790975000046	CHAMPAGNE 750CC MERCIER ROSE	142.49	N
255	2019-07-04 18:12:30	7791090200014	LICOR 1L HESPERIDINA TRADICIONAL	265.69	N
256	2019-07-04 18:12:30	6001495062508	LICOR 750CC AMARULA TRADICIONAL	733.59	Y
257	2019-07-04 18:12:30	5010504100088	WHISKY 750CC CUTTY SARK BLENDED SCOTCH	313.48	N
258	2019-07-04 18:12:30	7312040050758	VODKA 750CC ABSOLUT MANDRIN	668.62	N
259	2019-07-04 18:12:30	7312040070756	VODKA 750CC ABSOLUT APEACH	668.62	Y
260	2019-07-04 18:12:30	7312040080755	VODKA 750CC ABSOLUT RUBY RED	668.62	N
261	2019-07-04 18:12:30	7312040060757	VODKA 750CC ABSOLUT VAINILA	668.62	Y
262	2019-07-04 18:12:30	7312040227501	VODKA 750CC ABSOLUT APPLE	668.62	Y
263	2019-07-04 18:12:30	7461323129305	RON 750CC BARCELO IMPERIAL	1240	N
264	2019-07-04 18:12:30	5099873005101	WHISKY 500CC JACK DANIELS TENNESSEE HONEY	1132.3935	N
265	2019-07-04 18:12:30	82184038727	WHISKY 750CC GENTLEMAN JACK TENNESSEE WHISKEY	1703.2	N
266	2019-07-04 18:12:30	5011007003029	WHISKY 750CC JAMESON IRISH WHISKEY	579.89	Y
267	2019-07-04 18:12:30	5000329002537	GINEBRA 750CC BEEFEATER LONDON DRY GIN	603.36	N
268	2019-07-04 18:12:30	4067700014559	LICOR 700CC JAGERMEILTER TRADICIONAL	923.16	N
269	2019-07-04 18:12:30	7640175740047	GINEBRA 750CC BOMBAY SHAPPIRE LONDON DRY GIN	972.204	Y
